OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,Discount,DeliveryDays,Rating
O01991,16-02-2024,C0126,P001,South,9,10,3,1
O01992,05-07-2025,C0046,P007,North,4,0,7,3
O01993,28-01-2025,C0489,P005,North,5,5,1,5
O01994,30-03-2025,C0339,P010,East,10,20,4,1
O01995,29-10-2024,C0408,P009,West,6,15,6,4
O01996,14-06-2024,C0240,P010,North,3,5,7,4
O01997,17-09-2025,C0359,P004,West,1,0,1,3
O01998,14-11-2025,C0317,P001,South,10,5,7,2
O01999,12-08-2024,C0149,P009,South,10,20,3,2
O02000,18-10-2024,C0197,P002,East,4,10,3,1
O02001,28-01-2025,C0112,P006,West,4,20,6,1
O02002,18-08-2025,C0498,P003,East,10,15,1,5
O02003,09-10-2024,C0380,P008,East,2,15,3,2
O02004,02-08-2024,C0063,P001,South,2,10,7,2
O02005,17-05-2025,C0356,P009,West,7,20,3,5
O02006,24-02-2024,C0399,P001,East,8,5,6,3
O02007,16-12-2025,C0197,P006,North,2,0,2,1
O02008,24-06-2024,C0382,P006,North,6,15,2,4
O02009,22-04-2025,C0023,P003,West,10,15,4,5
O02010,02-03-2024,C0331,P001,South,10,20,5,5
O02011,28-05-2024,C0362,P001,South,1,15,6,2
O02012,04-03-2025,C0225,P001,West,6,5,1,3
O02013,09-06-2025,C0006,P004,West,10,0,6,1
O02014,18-09-2024,C0427,P005,West,7,0,3,1
O02015,24-05-2025,C0132,P009,North,8,5,1,1
O02016,15-11-2024,C0150,P008,East,2,10,2,1
O02017,07-06-2025,C0224,P010,West,10,0,6,4
O02018,21-05-2024,C0074,P009,West,6,10,5,5
O02019,17-09-2025,C0369,P007,South,2,0,6,5
O02020,12-03-2024,C0050,P004,South,9,10,3,3
O02021,10-01-2024,C0253,P005,West,3,0,1,4
O02022,05-03-2024,C0120,P009,North,8,10,4,1
O02023,07-09-2025,C0068,P001,East,5,10,2,3
O02024,06-08-2024,C0084,P010,West,1,10,5,5
O02025,14-06-2025,C0253,P004,East,4,0,3,3
O02026,09-01-2024,C0424,P010,North,5,5,7,2
O02027,01-05-2024,C0484,P003,East,2,0,6,3
O02028,25-07-2024,C0449,P005,South,6,10,5,4
O02029,30-08-2025,C0088,P007,South,8,15,7,1
O02030,13-06-2024,C0446,P009,North,10,20,3,1
O02031,31-01-2024,C0090,P008,West,10,5,5,3
O02032,17-04-2025,C0383,P003,North,2,15,2,1
O02033,23-10-2024,C0386,P006,South,8,0,3,4
O02034,23-01-2025,C0219,P005,North,2,15,6,5
O02035,29-09-2025,C0498,P006,West,3,10,4,4
O02036,06-06-2025,C0234,P005,East,8,0,3,3
O02037,15-12-2024,C0435,P005,East,2,15,7,2
O02038,15-08-2025,C0014,P001,West,8,5,6,2
O02039,18-02-2025,C0454,P005,South,9,15,2,2
O02040,29-08-2024,C0146,P002,South,9,5,4,3
O02041,22-07-2024,C0452,P009,East,2,15,2,5
O02042,24-09-2024,C0426,P008,West,2,15,7,5
O02043,20-11-2025,C0462,P004,East,7,20,1,2
O02044,08-10-2024,C0263,P002,South,7,5,4,4
O02045,25-10-2024,C0152,P005,South,7,10,1,4
O02046,04-11-2024,C0168,P005,East,8,20,4,4
O02047,12-07-2024,C0420,P004,South,1,10,7,1
O02048,22-01-2024,C0268,P005,North,8,10,3,5
O02049,21-07-2025,C0480,P005,East,10,5,3,3
O02050,12-11-2024,C0215,P006,West,2,10,7,4
O02051,21-10-2025,C0491,P010,North,3,15,7,3
O02052,28-01-2024,C0059,P006,North,5,0,7,3
O02053,07-01-2024,C0001,P009,South,6,20,1,2
O02054,13-07-2025,C0033,P002,South,8,0,6,3
O02055,25-03-2024,C0161,P007,West,6,15,4,3
O02056,24-12-2024,C0055,P009,South,8,20,5,2
O02057,13-05-2024,C0342,P004,West,8,0,6,4
O02058,17-11-2025,C0470,P010,West,3,5,2,1
O02059,19-01-2025,C0448,P003,South,2,20,1,4
O02060,13-06-2024,C0440,P010,North,4,10,6,5
O02061,29-11-2025,C0194,P009,South,4,0,5,3
O02062,09-05-2024,C0406,P009,North,1,10,5,3
O02063,04-10-2024,C0369,P003,North,6,10,5,5
O02064,07-04-2025,C0209,P005,East,6,20,5,3
O02065,28-08-2025,C0412,P003,East,2,20,5,2
O02066,08-10-2025,C0020,P003,North,4,20,7,5
O02067,06-08-2024,C0458,P009,West,9,15,4,5
O02068,07-01-2024,C0191,P007,East,5,0,7,1
O02069,12-07-2024,C0214,P009,West,2,5,2,4
O02070,31-08-2025,C0220,P009,North,4,15,6,2
O02071,22-06-2024,C0355,P005,East,5,20,1,3
O02072,02-02-2024,C0339,P004,West,1,15,3,4
O02073,18-03-2024,C0459,P003,South,3,5,4,5
O02074,14-10-2025,C0295,P007,West,7,5,3,1
O02075,27-09-2024,C0233,P009,South,4,5,7,2
O02076,17-12-2025,C0192,P002,West,2,20,5,2
O02077,21-09-2025,C0028,P005,South,6,15,2,4
O02078,23-03-2024,C0009,P002,South,1,0,7,2
O02079,24-02-2025,C0136,P009,West,2,15,4,5
O02080,23-03-2024,C0011,P002,West,1,20,2,1
O02081,25-03-2025,C0096,P004,East,2,5,5,4
O02082,12-01-2025,C0487,P002,West,9,15,7,3
O02083,26-06-2025,C0213,P001,South,9,10,7,4
O02084,05-04-2025,C0252,P006,East,9,20,7,5
O02085,11-06-2025,C0131,P010,South,3,0,3,4
O02086,23-09-2025,C0206,P009,North,9,0,7,3
O02087,23-04-2025,C0393,P001,West,6,0,7,4
O02088,26-01-2025,C0110,P009,North,9,0,4,4
O02089,17-03-2024,C0481,P003,North,3,15,6,1
O02090,03-09-2025,C0402,P006,South,7,0,1,3
O02091,13-07-2025,C0321,P003,West,7,20,3,5
O02092,31-08-2025,C0087,P010,West,4,0,4,3
O02093,27-08-2025,C0069,P003,South,8,15,4,5
O02094,18-06-2024,C0365,P010,West,10,0,7,3
O02095,25-04-2024,C0099,P004,East,1,0,6,5
O02096,20-12-2025,C0192,P007,South,5,10,4,1
O02097,15-10-2025,C0014,P006,East,5,0,3,2
O02098,29-07-2024,C0385,P003,North,8,0,3,4
O02099,01-09-2025,C0246,P010,East,7,10,7,5
O02100,18-04-2025,C0074,P002,North,3,0,7,1
O02101,03-11-2025,C0380,P007,West,4,0,3,5
O02102,21-08-2024,C0338,P001,East,5,20,6,3
O02103,14-03-2024,C0302,P003,West,4,0,7,4
O02104,26-07-2024,C0112,P010,West,10,5,5,2
O02105,24-10-2024,C0120,P003,East,8,0,2,5
O02106,24-03-2024,C0264,P002,North,2,10,7,1
O02107,16-12-2025,C0043,P010,East,8,0,5,5
O02108,23-02-2025,C0360,P008,West,3,20,6,1
O02109,31-12-2025,C0244,P010,East,9,15,7,1
O02110,04-11-2024,C0419,P004,West,2,0,3,1
O02111,23-09-2024,C0211,P002,North,3,0,7,1
O02112,10-03-2025,C0135,P004,West,3,15,3,2
O02113,09-06-2025,C0421,P003,West,1,10,3,1
O02114,30-11-2025,C0314,P003,West,5,5,5,4
O02115,28-11-2025,C0154,P005,North,9,15,7,1
O02116,06-10-2025,C0148,P003,South,1,15,7,4
O02117,03-07-2024,C0295,P002,West,6,10,7,5
O02118,11-01-2024,C0431,P010,West,5,5,2,1
O02119,09-06-2024,C0356,P007,North,4,5,5,3
O02120,19-01-2024,C0486,P002,North,7,15,2,1
O02121,18-12-2024,C0280,P001,North,10,15,2,3
O02122,21-04-2025,C0083,P001,North,2,20,4,3
O02123,04-12-2024,C0076,P010,West,5,0,6,3
O02124,18-12-2024,C0323,P008,North,4,15,3,1
O02125,29-10-2024,C0096,P010,South,2,20,2,2
O02126,21-05-2025,C0310,P003,North,7,0,3,3
O02127,02-11-2025,C0026,P004,North,6,10,3,2
O02128,27-04-2024,C0160,P010,South,8,20,2,2
O02129,24-05-2024,C0200,P010,East,9,5,7,5
O02130,28-10-2025,C0330,P002,East,2,20,5,1
O02131,22-09-2025,C0439,P009,North,5,15,2,1
O02132,05-05-2025,C0403,P006,North,5,10,3,5
O02133,11-09-2024,C0052,P001,West,8,0,4,2
O02134,29-09-2025,C0275,P004,North,6,5,3,1
O02135,21-06-2025,C0179,P009,West,10,0,1,5
O02136,15-03-2024,C0235,P004,West,5,0,7,3
O02137,26-01-2024,C0169,P006,South,3,15,3,4
O02138,01-06-2025,C0090,P008,South,10,10,7,4
O02139,04-06-2024,C0169,P009,South,9,15,6,2
O02140,29-04-2025,C0495,P009,East,9,15,5,3
O02141,08-03-2024,C0292,P009,North,3,5,2,3
O02142,06-01-2024,C0104,P001,West,3,10,6,1
O02143,21-05-2024,C0077,P008,West,9,5,7,3
O02144,10-05-2025,C0008,P002,East,2,15,7,2
O02145,16-06-2025,C0229,P001,East,8,10,4,2
O02146,20-06-2025,C0457,P007,South,1,20,6,4
O02147,18-06-2024,C0103,P005,North,5,20,1,2
O02148,25-01-2024,C0074,P007,East,7,20,3,3
O02149,24-09-2024,C0429,P005,South,2,15,2,3
O02150,06-10-2025,C0137,P005,South,8,0,5,1
O02151,05-12-2024,C0346,P005,West,2,5,7,5
O02152,01-07-2024,C0456,P003,South,8,5,1,2
O02153,11-11-2025,C0322,P001,North,6,0,5,4
O02154,23-12-2024,C0043,P006,South,10,15,6,2
O02155,04-04-2024,C0129,P004,North,2,5,7,4
O02156,29-08-2025,C0277,P007,West,1,15,7,5
O02157,28-09-2025,C0014,P008,North,10,10,6,1
O02158,29-11-2025,C0192,P010,North,3,5,1,5
O02159,30-07-2024,C0198,P001,South,9,10,2,1
O02160,30-08-2024,C0065,P009,East,4,5,2,2
O02161,10-06-2025,C0323,P009,South,1,0,7,3
O02162,25-04-2024,C0194,P002,East,9,10,5,2
O02163,14-03-2024,C0282,P005,West,2,5,1,2
O02164,16-03-2024,C0169,P002,North,10,20,7,3
O02165,31-08-2024,C0355,P004,West,6,10,5,3
O02166,12-05-2025,C0039,P010,West,5,0,5,5
O02167,04-01-2024,C0456,P010,East,1,5,2,5
O02168,26-07-2025,C0413,P006,West,7,10,4,1
O02169,07-01-2025,C0290,P006,North,6,10,7,1
O02170,17-06-2024,C0371,P004,East,1,15,6,4
O02171,14-11-2024,C0056,P007,West,1,0,5,1
O02172,18-09-2024,C0107,P002,West,8,20,3,3
O02173,11-11-2024,C0052,P004,West,10,0,2,1
O02174,27-12-2024,C0376,P003,South,9,0,7,5
O02175,07-12-2025,C0460,P007,East,2,15,2,4
O02176,11-06-2024,C0062,P006,West,3,15,5,4
O02177,29-09-2025,C0379,P004,West,6,10,6,3
O02178,22-11-2025,C0188,P002,South,1,10,4,5
O02179,18-05-2025,C0038,P006,West,10,5,5,3
O02180,14-06-2025,C0398,P005,West,7,15,5,1
O02181,20-03-2025,C0156,P001,South,5,15,4,1
O02182,10-08-2024,C0039,P009,North,5,20,2,1
O02183,30-09-2024,C0055,P010,North,10,0,1,4
O02184,04-07-2024,C0413,P005,North,10,10,5,5
O02185,07-02-2024,C0049,P001,South,8,5,6,3
O02186,23-08-2025,C0084,P008,West,9,0,2,1
O02187,03-07-2025,C0218,P002,South,9,5,4,2
O02188,17-12-2024,C0044,P001,East,2,0,5,3
O02189,20-12-2025,C0271,P003,North,7,5,5,2
O02190,16-09-2024,C0055,P010,North,7,20,4,3
O02191,22-03-2024,C0213,P001,South,5,15,4,1
O02192,01-03-2025,C0109,P002,East,8,15,2,4
O02193,21-09-2025,C0324,P007,East,10,5,1,5
O02194,04-02-2024,C0199,P008,West,8,0,2,1
O02195,09-11-2025,C0433,P009,West,10,10,5,2
O02196,26-02-2024,C0375,P009,North,1,5,4,1
O02197,07-04-2025,C0378,P004,South,9,0,3,4
O02198,04-07-2025,C0238,P009,East,2,0,2,2
O02199,09-08-2025,C0060,P002,West,3,20,7,5
O02200,24-10-2024,C0103,P010,North,4,0,2,1
O02201,13-12-2024,C0148,P002,East,8,15,5,2
O02202,10-08-2024,C0271,P009,South,7,5,6,5
O02203,19-06-2024,C0396,P009,North,1,20,7,1
O02204,10-09-2024,C0179,P007,North,8,0,3,5
O02205,04-10-2025,C0249,P006,South,1,10,3,1
O02206,03-05-2025,C0013,P006,East,10,10,7,5
O02207,18-03-2025,C0232,P003,South,6,10,5,3
O02208,15-03-2025,C0467,P002,North,6,20,1,1
O02209,01-06-2024,C0013,P002,East,10,0,5,2
O02210,18-11-2024,C0180,P006,North,10,0,5,3
O02211,08-10-2024,C0140,P006,South,2,20,7,1
O02212,03-10-2025,C0114,P002,North,10,10,5,4
O02213,27-09-2025,C0005,P008,West,9,5,6,5
O02214,24-12-2025,C0283,P005,West,9,20,2,5
O02215,14-08-2024,C0336,P002,South,10,10,6,2
O02216,26-04-2024,C0361,P003,East,2,0,6,4
O02217,14-10-2025,C0213,P006,West,10,10,2,2
O02218,30-10-2025,C0088,P009,South,2,0,6,2
O02219,15-12-2025,C0179,P006,North,6,20,4,1
O02220,13-10-2024,C0130,P007,West,3,15,3,1
O02221,19-06-2024,C0423,P002,South,8,5,5,2
O02222,13-05-2024,C0030,P001,West,4,0,6,1
O02223,07-05-2025,C0067,P010,North,8,5,3,5
O02224,18-05-2025,C0108,P001,East,10,10,4,5
O02225,07-01-2024,C0305,P010,East,1,5,6,2
O02226,19-07-2025,C0422,P008,South,8,0,5,5
O02227,14-04-2024,C0135,P009,North,10,0,5,1
O02228,03-09-2025,C0304,P002,West,3,0,2,4
O02229,19-11-2025,C0017,P009,North,8,10,1,3
O02230,10-11-2025,C0132,P010,South,10,0,6,1
O02231,27-02-2025,C0139,P006,West,5,15,2,5
O02232,31-01-2025,C0201,P010,North,9,0,1,5
O02233,21-09-2025,C0204,P002,East,3,20,7,3
O02234,29-11-2024,C0089,P003,South,2,20,5,5
O02235,20-01-2024,C0287,P003,East,3,20,3,4
O02236,05-10-2024,C0352,P002,East,1,0,6,3
O02237,05-05-2024,C0241,P010,South,9,20,7,4
O02238,08-05-2024,C0124,P001,North,3,10,5,3
O02239,06-07-2025,C0397,P005,West,4,10,1,1
O02240,01-03-2024,C0272,P004,South,8,5,3,1
O02241,24-02-2024,C0197,P008,West,3,20,2,5
O02242,23-07-2024,C0252,P008,South,7,0,5,3
O02243,11-09-2025,C0184,P007,West,2,5,2,4
O02244,20-06-2024,C0369,P004,West,6,10,7,4
O02245,04-07-2025,C0107,P007,West,10,15,2,4
O02246,27-07-2025,C0379,P003,West,8,15,6,2
O02247,09-06-2024,C0179,P004,North,9,5,4,2
O02248,30-04-2025,C0054,P005,North,8,0,6,3
O02249,09-11-2024,C0292,P010,South,2,5,3,2
O02250,18-05-2024,C0018,P009,East,5,5,4,5
O02251,17-10-2024,C0407,P007,South,2,15,1,2
O02252,24-09-2025,C0115,P004,South,5,15,4,2
O02253,31-12-2025,C0218,P005,South,7,10,3,5
O02254,22-05-2024,C0087,P009,East,6,15,7,4
O02255,06-03-2024,C0203,P010,West,7,10,5,2
O02256,06-06-2025,C0010,P004,North,8,0,5,3
O02257,27-06-2025,C0111,P001,South,8,0,1,3
O02258,28-11-2025,C0187,P002,East,9,0,2,2
O02259,30-09-2025,C0102,P001,West,4,20,6,2
O02260,26-02-2024,C0155,P008,North,1,15,7,4
O02261,09-10-2025,C0200,P001,North,1,0,2,1
O02262,31-07-2024,C0465,P009,West,8,20,7,3
O02263,20-08-2025,C0151,P009,West,7,10,3,4
O02264,07-11-2025,C0382,P009,West,3,5,1,3
O02265,13-10-2025,C0421,P005,East,8,5,4,1
O02266,28-06-2025,C0021,P001,East,1,10,4,5
O02267,06-02-2024,C0097,P006,North,2,20,3,2
O02268,31-05-2024,C0316,P003,West,6,0,3,2
O02269,02-09-2025,C0208,P007,West,10,15,1,4
O02270,20-08-2025,C0055,P008,North,2,15,1,5
O02271,16-03-2025,C0151,P001,North,1,20,3,3
O02272,01-11-2024,C0194,P009,East,1,20,5,4
O02273,22-03-2025,C0323,P001,South,2,20,6,5
O02274,02-04-2024,C0215,P003,South,7,15,3,1
O02275,11-10-2024,C0013,P008,West,7,10,3,3
O02276,22-10-2024,C0382,P002,West,5,5,2,4
O02277,20-05-2025,C0358,P010,South,5,5,5,4
O02278,21-10-2025,C0489,P008,West,6,15,2,3
O02279,19-04-2024,C0341,P005,West,3,5,5,4
O02280,28-03-2024,C0302,P007,West,1,0,4,3
O02281,16-02-2025,C0339,P001,North,10,10,2,1
O02282,30-04-2024,C0469,P004,East,2,10,5,4
O02283,17-09-2025,C0124,P001,West,4,15,2,5
O02284,22-11-2024,C0302,P001,West,8,10,5,2
O02285,21-11-2025,C0395,P003,West,4,0,3,1
O02286,20-11-2024,C0431,P010,North,2,0,1,5
O02287,14-09-2025,C0079,P003,North,2,15,3,5
O02288,15-10-2025,C0177,P007,West,2,5,3,1
O02289,22-08-2024,C0009,P004,East,4,0,1,5
O02290,20-08-2025,C0161,P001,West,7,5,7,2
O02291,10-07-2025,C0081,P009,West,1,15,2,1
O02292,13-07-2024,C0311,P006,South,8,15,5,3
O02293,07-12-2025,C0163,P007,West,7,0,1,4
O02294,08-11-2024,C0087,P006,North,1,5,2,4
O02295,27-12-2025,C0018,P001,West,5,15,7,2
O02296,14-07-2025,C0247,P006,East,4,20,1,5
O02297,07-03-2024,C0343,P008,West,9,20,7,4
O02298,26-02-2024,C0226,P008,East,3,0,3,3
O02299,27-04-2025,C0129,P002,East,10,15,1,1
O02300,22-04-2024,C0346,P002,West,9,15,1,5
O02301,04-11-2024,C0162,P007,South,6,0,3,1
O02302,13-08-2025,C0085,P007,North,1,15,4,3
O02303,30-05-2024,C0106,P005,North,10,20,1,4
O02304,23-02-2024,C0157,P006,South,2,15,6,3
O02305,24-11-2025,C0165,P003,West,4,10,4,5
O02306,26-03-2024,C0051,P009,South,5,5,6,2
O02307,16-11-2024,C0280,P008,North,6,20,7,1
O02308,22-11-2025,C0460,P006,East,7,0,4,5
O02309,12-08-2025,C0171,P008,East,8,20,2,5
O02310,06-10-2024,C0105,P007,South,10,15,2,5
O02311,10-11-2024,C0467,P005,West,1,5,2,3
O02312,27-11-2025,C0060,P010,North,4,5,4,2
O02313,23-11-2024,C0137,P010,East,4,20,5,2
O02314,28-09-2025,C0468,P009,South,4,5,5,5
O02315,11-05-2025,C0327,P010,East,2,20,1,2
O02316,30-05-2024,C0159,P009,South,8,0,4,1
O02317,20-03-2024,C0419,P009,North,10,15,4,2
O02318,31-07-2025,C0010,P002,North,5,15,5,4
O02319,20-10-2025,C0351,P009,South,5,10,7,3
O02320,07-02-2024,C0049,P006,South,10,15,2,3
O02321,26-05-2024,C0482,P003,South,6,15,7,5
O02322,06-07-2024,C0253,P005,North,2,0,6,3
O02323,24-11-2024,C0111,P004,East,4,10,5,4
O02324,07-01-2024,C0346,P010,South,2,15,3,1
O02325,21-10-2024,C0472,P001,North,7,5,6,3
O02326,09-07-2025,C0218,P001,North,4,15,7,5
O02327,21-07-2024,C0264,P005,North,6,5,7,5
O02328,07-05-2024,C0437,P008,South,2,10,3,1
O02329,11-09-2025,C0158,P010,South,2,5,6,2
O02330,27-07-2025,C0436,P003,North,10,15,1,2
O02331,02-07-2024,C0069,P006,East,6,10,3,4
O02332,09-12-2024,C0318,P005,South,10,20,6,2
O02333,13-08-2025,C0080,P002,East,10,0,3,4
O02334,15-04-2024,C0154,P006,South,9,20,3,5
O02335,21-03-2025,C0412,P003,North,9,20,6,4
O02336,08-12-2025,C0487,P002,East,10,20,1,1
O02337,05-09-2025,C0225,P001,East,8,20,4,3
O02338,13-11-2025,C0031,P010,South,7,15,6,2
O02339,10-01-2024,C0210,P005,East,10,20,3,5
O02340,03-10-2024,C0123,P006,North,1,0,6,3
O02341,03-04-2025,C0457,P001,North,7,15,2,3
O02342,09-09-2025,C0061,P007,North,5,10,6,3
O02343,21-06-2025,C0432,P006,North,3,10,1,4
O02344,09-12-2025,C0215,P009,West,7,5,6,4
O02345,05-08-2025,C0285,P008,East,4,5,2,2
O02346,04-10-2024,C0397,P010,South,10,5,5,1
O02347,11-10-2025,C0281,P002,West,2,0,4,5
O02348,04-07-2025,C0461,P002,East,6,15,4,3
O02349,16-08-2024,C0299,P005,North,7,5,6,4
O02350,07-05-2025,C0110,P003,East,5,20,3,1
O02351,07-11-2025,C0183,P010,East,10,10,6,4
O02352,11-08-2024,C0249,P005,West,2,10,2,1
O02353,23-01-2024,C0326,P010,North,6,15,3,4
O02354,14-01-2024,C0391,P006,South,2,20,7,5
O02355,03-05-2025,C0219,P010,West,10,5,1,1
O02356,24-04-2024,C0367,P010,North,8,10,2,1
O02357,11-02-2024,C0214,P001,East,9,5,2,3
O02358,03-11-2025,C0040,P003,East,10,0,3,1
O02359,12-06-2025,C0045,P002,South,1,15,5,3
O02360,13-01-2024,C0247,P004,East,4,0,4,2
O02361,18-09-2025,C0425,P010,North,10,20,7,2
O02362,12-09-2025,C0314,P009,East,4,15,1,4
O02363,02-10-2024,C0012,P005,West,9,5,3,3
O02364,08-01-2024,C0181,P006,East,6,0,4,1
O02365,15-08-2024,C0178,P005,North,3,15,4,4
O02366,21-02-2025,C0375,P005,West,8,20,5,3
O02367,21-10-2025,C0427,P007,North,1,5,1,3
O02368,16-02-2025,C0083,P007,West,8,20,6,3
O02369,30-06-2025,C0263,P006,South,2,20,7,3
O02370,04-10-2025,C0120,P004,East,7,15,6,5
O02371,17-07-2024,C0403,P002,West,8,10,7,2
O02372,21-02-2025,C0415,P001,North,8,5,4,1
O02373,05-11-2025,C0340,P003,East,7,10,6,1
O02374,26-09-2025,C0133,P008,South,7,20,7,4
O02375,10-05-2024,C0105,P003,West,10,10,1,1
O02376,05-10-2025,C0080,P005,North,3,15,1,1
O02377,25-03-2024,C0080,P006,West,1,20,3,1
O02378,28-11-2024,C0035,P004,West,3,20,7,2
O02379,02-02-2024,C0498,P002,North,2,0,6,5
O02380,28-06-2025,C0289,P002,South,2,5,4,2
O02381,16-06-2024,C0057,P010,West,3,5,1,2
O02382,16-01-2025,C0364,P009,North,5,20,1,4
O02383,20-02-2024,C0456,P005,West,10,10,4,5
O02384,18-01-2024,C0120,P008,West,8,0,1,3
O02385,06-02-2025,C0130,P003,West,3,5,1,3
O02386,28-08-2025,C0004,P003,East,9,0,1,3
O02387,07-02-2025,C0116,P002,South,8,5,4,4
O02388,12-12-2025,C0111,P008,East,3,20,4,2
O02389,21-02-2025,C0265,P006,West,3,0,4,5
O02390,28-06-2025,C0464,P002,East,9,0,2,3
O02391,31-10-2025,C0150,P003,East,1,15,7,1
O02392,28-11-2025,C0054,P005,West,2,10,7,2
O02393,07-09-2025,C0313,P007,West,2,0,3,2
O02394,30-04-2025,C0362,P002,East,7,5,4,5
O02395,04-08-2024,C0277,P006,East,8,0,6,5
O02396,28-01-2025,C0280,P004,North,6,20,3,5
O02397,29-04-2024,C0026,P009,North,3,5,3,1
O02398,09-05-2024,C0218,P002,East,8,0,6,4
O02399,17-12-2024,C0194,P003,South,6,20,3,3
O02400,20-03-2025,C0495,P009,North,3,15,5,4
O02401,16-02-2024,C0006,P008,North,3,5,7,3
O02402,01-07-2025,C0149,P005,West,7,5,5,5
O02403,08-07-2025,C0294,P007,West,10,10,4,3
O02404,11-03-2024,C0098,P005,East,8,20,5,5
O02405,06-06-2025,C0041,P001,North,8,0,6,3
O02406,19-02-2025,C0447,P007,North,3,5,6,3
O02407,26-05-2025,C0196,P005,North,7,5,6,5
O02408,16-09-2025,C0336,P004,South,8,5,2,2
O02409,23-02-2024,C0088,P001,South,1,0,5,2
O02410,20-05-2025,C0294,P004,South,3,20,2,3
O02411,31-10-2025,C0161,P001,East,7,5,7,5
O02412,05-08-2025,C0319,P001,West,6,10,2,2
O02413,23-03-2024,C0231,P007,East,3,20,2,2
O02414,10-02-2024,C0082,P002,South,9,5,7,5
O02415,13-09-2024,C0316,P002,East,4,10,7,2
O02416,28-04-2025,C0363,P008,South,9,5,4,1
O02417,30-05-2024,C0139,P007,West,1,20,2,4
O02418,10-03-2025,C0351,P009,West,4,0,1,3
O02419,21-11-2025,C0162,P001,South,7,10,5,1
O02420,13-06-2024,C0214,P010,South,6,10,2,1
O02421,11-07-2024,C0433,P009,South,7,10,6,5
O02422,11-06-2024,C0284,P005,East,8,0,7,4
O02423,13-06-2024,C0338,P007,West,8,10,7,3
O02424,31-08-2025,C0135,P002,North,5,15,6,2
O02425,02-12-2025,C0260,P010,South,8,5,4,5
O02426,19-04-2025,C0391,P006,West,5,5,7,3
O02427,31-03-2025,C0063,P009,West,9,10,3,2
O02428,16-10-2025,C0404,P007,East,5,15,4,3
O02429,10-08-2025,C0184,P001,South,3,5,3,2
O02430,29-11-2025,C0345,P004,East,2,10,7,5
O02431,11-12-2024,C0380,P004,West,8,15,2,4
O02432,28-11-2024,C0326,P004,West,3,0,1,2
O02433,17-02-2025,C0006,P001,North,4,10,7,1
O02434,04-11-2025,C0230,P010,South,5,15,7,4
O02435,16-07-2024,C0492,P005,North,8,0,4,1
O02436,24-08-2024,C0145,P010,East,1,15,6,3
O02437,10-02-2025,C0103,P003,North,3,20,2,1
O02438,01-08-2025,C0440,P001,South,8,20,4,4
O02439,03-05-2024,C0439,P008,South,10,10,3,3
O02440,18-10-2025,C0408,P001,East,2,0,4,5
O02441,28-05-2024,C0114,P005,South,3,10,7,5
O02442,05-05-2024,C0442,P007,North,1,10,1,3
O02443,12-12-2024,C0098,P003,North,10,5,2,1
O02444,28-11-2025,C0271,P009,North,2,0,2,4
O02445,04-11-2024,C0137,P008,West,9,5,2,1
O02446,16-03-2025,C0032,P001,South,8,20,3,2
O02447,29-11-2025,C0177,P002,North,2,10,3,4
O02448,19-07-2025,C0151,P002,East,9,20,2,1
O02449,21-01-2025,C0403,P008,North,6,20,2,2
O02450,01-11-2025,C0178,P010,West,1,15,6,2
O02451,17-07-2025,C0192,P003,West,4,10,2,2
O02452,23-07-2024,C0227,P004,North,9,0,4,3
O02453,10-10-2024,C0189,P007,East,6,20,3,1
O02454,12-08-2024,C0209,P008,South,3,20,1,5
O02455,13-09-2024,C0272,P003,West,8,15,1,5
O02456,26-04-2025,C0235,P009,East,1,5,7,4
O02457,13-01-2025,C0448,P010,East,4,10,7,4
O02458,01-12-2024,C0292,P006,South,10,15,4,3
O02459,24-09-2024,C0201,P002,North,1,5,2,1
O02460,10-03-2025,C0247,P007,East,1,10,7,3
O02461,21-11-2025,C0089,P005,South,1,10,5,2
O02462,03-04-2024,C0359,P001,North,8,20,2,3
O02463,16-04-2024,C0319,P006,West,8,0,3,2
O02464,01-10-2025,C0387,P001,North,4,0,3,2
O02465,11-01-2025,C0440,P009,East,4,20,2,3
O02466,20-03-2025,C0037,P009,South,10,0,1,1
O02467,20-04-2025,C0052,P006,West,9,20,3,3
O02468,25-04-2024,C0492,P010,South,5,20,2,5
O02469,13-04-2025,C0462,P005,South,8,20,5,3
O02470,14-08-2025,C0186,P010,East,8,5,4,5
O02471,19-04-2024,C0406,P002,South,10,0,2,2
O02472,10-01-2025,C0402,P008,North,6,20,2,1
O02473,11-05-2024,C0234,P007,North,8,0,4,4
O02474,05-04-2025,C0407,P001,South,6,0,2,3
O02475,01-09-2025,C0341,P008,North,4,0,1,5
O02476,14-09-2025,C0021,P003,South,3,20,5,3
O02477,08-01-2024,C0105,P005,East,1,5,3,3
O02478,23-02-2025,C0441,P002,East,8,0,6,5
O02479,11-09-2024,C0352,P006,East,9,5,2,5
O02480,11-05-2024,C0155,P004,South,4,20,7,2
O02481,13-09-2025,C0271,P007,East,6,20,3,2
O02482,21-09-2024,C0455,P004,North,2,0,1,2
O02483,24-03-2024,C0387,P005,North,10,20,2,3
O02484,15-05-2024,C0343,P006,South,4,5,4,3
O02485,05-12-2025,C0062,P001,East,2,15,5,2
O02486,05-12-2024,C0284,P010,East,2,5,3,2
O02487,08-02-2024,C0079,P007,North,10,15,3,2
O02488,02-11-2025,C0337,P010,South,7,20,1,3
